Date,Country,Virus ,Cuml.Confirmed,Cuml.Deaths,Cuml.Recovered,Province.State
6/9/03,Germany,SARS,10,0,9,Not Recorded
6/9/03,India,SARS,3,0,3,Not Recorded
6/9/03,Indonesia,SARS,2,0,2,Not Recorded
6/9/03,Italy,SARS,9,0,9,Not Recorded
6/9/03,Kuwait,SARS,1,0,1,Not Recorded
6/9/03,Malaysia,SARS,5,2,3,Not Recorded
6/9/03,Mongolia,SARS,9,0,9,Not Recorded
6/9/03,New Zealand,SARS,1,0,1,Not Recorded
6/9/03,Philippines,SARS,12,2,10,Not Recorded
6/9/03,Ireland,SARS,1,0,1,Not Recorded
6/9/03,South Korea,SARS,3,0,3,Not Recorded
6/9/03,Romania,SARS,1,0,1,Not Recorded
6/9/03,Russia,SARS,1,0,0,Not Recorded
6/9/03,Singapore,SARS,206,31,168,Not Recorded
6/9/03,South Africa,SARS,1,1,0,Not Recorded
6/9/03,Spain,SARS,1,0,1,Not Recorded
6/9/03,Sweden,SARS,3,0,3,Not Recorded
6/9/03,Switzerland,SARS,1,0,1,Not Recorded
6/9/03,Thailand,SARS,9,2,6,Not Recorded
6/9/03,UK,SARS,4,0,4,Not Recorded
6/9/03,US,SARS,68,0,35,Not Recorded
6/9/03,Vietnam,SARS,63,5,58,Not Recorded
6/10/03,Brazil,SARS,3,0,2,Not Recorded
6/10/03,Canada,SARS,229,32,131,Not Recorded
6/10/03,China,SARS,5328,343,4294,Not Recorded
6/10/03,Hong Kong,SARS,1754,290,1368,Not Recorded
6/10/03,Macau,SARS,1,0,1,Not Recorded
6/10/03,Taiwan,SARS,686,81,319,Not Recorded
6/10/03,Colombia,SARS,1,0,1,Not Recorded
6/10/03,Finland,SARS,1,0,1,Not Recorded
6/10/03,France,SARS,7,0,6,Not Recorded
6/10/03,Germany,SARS,10,0,9,Not Recorded
6/10/03,India,SARS,3,0,3,Not Recorded
6/10/03,Indonesia,SARS,2,0,2,Not Recorded
6/10/03,Italy,SARS,9,0,9,Not Recorded
6/10/03,Kuwait,SARS,1,0,1,Not Recorded
6/10/03,Malaysia,SARS,5,2,3,Not Recorded
6/10/03,Mongolia,SARS,9,0,9,Not Recorded
6/10/03,New Zealand,SARS,1,0,1,Not Recorded
6/10/03,Philippines,SARS,12,2,10,Not Recorded
6/10/03,Ireland,SARS,1,0,1,Not Recorded
6/10/03,South Korea,SARS,3,0,3,Not Recorded
6/10/03,Romania,SARS,1,0,1,Not Recorded
6/10/03,Russia,SARS,1,0,0,Not Recorded
6/10/03,Singapore,SARS,206,31,168,Not Recorded
6/10/03,South Africa,SARS,1,1,0,Not Recorded
6/10/03,Spain,SARS,1,0,1,Not Recorded
6/10/03,Sweden,SARS,3,0,3,Not Recorded
6/10/03,Switzerland,SARS,1,0,1,Not Recorded
6/10/03,Thailand,SARS,9,2,6,Not Recorded
6/10/03,UK,SARS,4,0,4,Not Recorded
6/10/03,US,SARS,69,0,36,Not Recorded
6/10/03,Vietnam,SARS,63,5,58,Not Recorded
6/11/03,Brazil,SARS,3,0,2,Not Recorded
6/11/03,Canada,SARS,230,32,134,Not Recorded
6/11/03,China,SARS,5329,343,4390,Not Recorded
6/11/03,Hong Kong,SARS,1754,290,1368,Not Recorded
6/11/03,Macau,SARS,1,0,1,Not Recorded
6/11/03,Taiwan,SARS,687,81,344,Not Recorded
6/11/03,Colombia,SARS,1,0,1,Not Recorded
6/11/03,Finland,SARS,1,0,1,Not Recorded
6/11/03,France,SARS,7,0,6,Not Recorded
6/11/03,Germany,SARS,10,0,9,Not Recorded
6/11/03,India,SARS,3,0,3,Not Recorded
6/11/03,Indonesia,SARS,2,0,2,Not Recorded
6/11/03,Italy,SARS,9,0,9,Not Recorded
6/11/03,Kuwait,SARS,1,0,1,Not Recorded
6/11/03,Malaysia,SARS,5,2,3,Not Recorded
6/11/03,Mongolia,SARS,9,0,9,Not Recorded
6/11/03,New Zealand,SARS,1,0,1,Not Recorded
6/11/03,Philippines,SARS,12,2,10,Not Recorded
6/11/03,Ireland,SARS,1,0,1,Not Recorded
6/11/03,South Korea,SARS,3,0,3,Not Recorded
6/11/03,Romania,SARS,1,0,1,Not Recorded
6/11/03,Russia,SARS,1,0,0,Not Recorded
6/11/03,Singapore,SARS,206,31,168,Not Recorded
6/11/03,South Africa,SARS,1,1,0,Not Recorded
6/11/03,Spain,SARS,1,0,1,Not Recorded
6/11/03,Sweden,SARS,3,0,3,Not Recorded
6/11/03,Switzerland,SARS,1,0,1,Not Recorded
6/11/03,Thailand,SARS,9,2,6,Not Recorded
6/11/03,UK,SARS,4,0,4,Not Recorded
6/11/03,US,SARS,71,0,36,Not Recorded
6/11/03,Vietnam,SARS,63,5,58,Not Recorded
6/12/03,Brazil,SARS,3,0,2,Not Recorded
6/12/03,Canada,SARS,238,32,141,Not Recorded
6/12/03,China,SARS,5328,343,4457,Not Recorded
6/12/03,Hong Kong,SARS,1755,291,1377,Not Recorded
6/12/03,Macau,SARS,1,0,1,Not Recorded
6/12/03,Taiwan,SARS,688,81,347,Not Recorded
6/12/03,Colombia,SARS,1,0,1,Not Recorded
6/12/03,Finland,SARS,1,0,1,Not Recorded
6/12/03,France,SARS,7,0,6,Not Recorded
6/12/03,Germany,SARS,10,0,9,Not Recorded
6/12/03,India,SARS,3,0,3,Not Recorded
6/12/03,Indonesia,SARS,2,0,2,Not Recorded
6/12/03,Italy,SARS,9,0,9,Not Recorded
6/12/03,Kuwait,SARS,1,0,1,Not Recorded
6/12/03,Malaysia,SARS,5,2,3,Not Recorded
6/12/03,Mongolia,SARS,9,0,9,Not Recorded
6/12/03,New Zealand,SARS,1,0,1,Not Recorded
6/12/03,Philippines,SARS,14,2,12,Not Recorded
6/12/03,Ireland,SARS,1,0,1,Not Recorded
6/12/03,South Korea,SARS,3,0,3,Not Recorded
6/12/03,Romania,SARS,1,0,1,Not Recorded
6/12/03,Russia,SARS,1,0,0,Not Recorded
6/12/03,Singapore,SARS,206,31,169,Not Recorded
6/12/03,South Africa,SARS,1,1,0,Not Recorded
6/12/03,Spain,SARS,1,0,1,Not Recorded
6/12/03,Sweden,SARS,3,0,3,Not Recorded
6/12/03,Switzerland,SARS,1,0,1,Not Recorded
6/12/03,Thailand,SARS,9,2,6,Not Recorded
6/12/03,UK,SARS,4,0,4,Not Recorded
6/12/03,US,SARS,70,0,36,Not Recorded
6/12/03,Vietnam,SARS,63,5,58,Not Recorded
6/13/03,Brazil,SARS,3,0,2,Not Recorded
6/13/03,Canada,SARS,242,32,150,Not Recorded
6/13/03,China,SARS,5327,343,4530,Not Recorded
6/13/03,Hong Kong,SARS,1755,293,1380,Not Recorded
6/13/03,Macau,SARS,1,0,1,Not Recorded
6/13/03,Taiwan,SARS,693,81,385,Not Recorded
6/13/03,Colombia,SARS,1,0,1,Not Recorded
6/13/03,Finland,SARS,1,0,1,Not Recorded
6/13/03,France,SARS,7,0,6,Not Recorded
6/13/03,Germany,SARS,10,0,9,Not Recorded
6/13/03,India,SARS,3,0,3,Not Recorded
6/13/03,Indonesia,SARS,2,0,2,Not Recorded
6/13/03,Italy,SARS,9,0,9,Not Recorded
6/13/03,Kuwait,SARS,1,0,1,Not Recorded
6/13/03,Malaysia,SARS,5,2,3,Not Recorded
6/13/03,Mongolia,SARS,9,0,9,Not Recorded
6/13/03,New Zealand,SARS,1,0,1,Not Recorded
6/13/03,Philippines,SARS,14,2,12,Not Recorded
6/13/03,Ireland,SARS,1,0,1,Not Recorded
6/13/03,South Korea,SARS,3,0,3,Not Recorded
6/13/03,Romania,SARS,1,0,1,Not Recorded
6/13/03,Russia,SARS,1,0,0,Not Recorded
6/13/03,Singapore,SARS,206,31,169,Not Recorded
6/13/03,South Africa,SARS,1,1,0,Not Recorded
6/13/03,Spain,SARS,1,0,1,Not Recorded
6/13/03,Sweden,SARS,3,0,3,Not Recorded
6/13/03,Switzerland,SARS,1,0,1,Not Recorded
6/13/03,Thailand,SARS,9,2,6,Not Recorded
6/13/03,UK,SARS,4,0,4,Not Recorded
6/13/03,US,SARS,71,0,36,Not Recorded
6/13/03,Vietnam,SARS,63,5,58,Not Recorded
6/16/03,Brazil,SARS,3,0,2,Not Recorded
6/16/03,Canada,SARS,243,32,156,Not Recorded
6/16/03,China,SARS,5326,346,4656,Not Recorded
6/16/03,Hong Kong,SARS,1755,295,1386,Not Recorded
6/16/03,Macau,SARS,1,0,1,Not Recorded
6/16/03,Taiwan,SARS,698,83,443,Not Recorded
6/16/03,Colombia,SARS,1,0,1,Not Recorded
6/16/03,Finland,SARS,1,0,1,Not Recorded
6/16/03,France,SARS,7,0,6,Not Recorded
6/16/03,Germany,SARS,10,0,9,Not Recorded
6/16/03,India,SARS,3,0,3,Not Recorded
6/16/03,Indonesia,SARS,2,0,2,Not Recorded
6/16/03,Italy,SARS,9,0,9,Not Recorded
6/16/03,Kuwait,SARS,1,0,1,Not Recorded
6/16/03,Malaysia,SARS,5,2,3,Not Recorded
6/16/03,Mongolia,SARS,9,0,9,Not Recorded
6/16/03,New Zealand,SARS,1,0,1,Not Recorded
6/16/03,Philippines,SARS,14,2,12,Not Recorded
6/16/03,Ireland,SARS,1,0,1,Not Recorded
6/16/03,South Korea,SARS,3,0,3,Not Recorded
6/16/03,Romania,SARS,1,0,1,Not Recorded
6/16/03,Russia,SARS,1,0,0,Not Recorded
6/16/03,Singapore,SARS,206,31,169,Not Recorded
6/16/03,South Africa,SARS,1,1,0,Not Recorded
6/16/03,Spain,SARS,1,0,1,Not Recorded
6/16/03,Sweden,SARS,3,0,3,Not Recorded
6/16/03,Switzerland,SARS,1,0,1,Not Recorded
6/16/03,Thailand,SARS,9,2,6,Not Recorded
6/16/03,UK,SARS,4,0,4,Not Recorded
6/16/03,US,SARS,72,0,36,Not Recorded
6/16/03,Vietnam,SARS,63,5,58,Not Recorded
6/17/03,Brazil,SARS,3,0,2,Not Recorded
6/17/03,Canada,SARS,247,32,171,Not Recorded
6/17/03,China,SARS,5326,346,4725,Not Recorded
6/17/03,Hong Kong,SARS,1755,295,1387,Not Recorded
6/17/03,Macau,SARS,1,0,1,Not Recorded
6/17/03,Taiwan,SARS,697,83,460,Not Recorded
6/17/03,Colombia,SARS,1,0,1,Not Recorded
6/17/03,Finland,SARS,1,0,1,Not Recorded
6/17/03,France,SARS,7,0,6,Not Recorded
6/17/03,Germany,SARS,10,0,9,Not Recorded
6/17/03,India,SARS,3,0,3,Not Recorded
6/17/03,Indonesia,SARS,2,0,2,Not Recorded
6/17/03,Italy,SARS,9,0,9,Not Recorded
6/17/03,Kuwait,SARS,1,0,1,Not Recorded
6/17/03,Malaysia,SARS,5,2,3,Not Recorded
6/17/03,Mongolia,SARS,9,0,9,Not Recorded
6/17/03,New Zealand,SARS,1,0,1,Not Recorded
6/17/03,Philippines,SARS,14,2,12,Not Recorded
6/17/03,Ireland,SARS,1,0,1,Not Recorded
6/17/03,South Korea,SARS,3,0,3,Not Recorded
6/17/03,Romania,SARS,1,0,1,Not Recorded
6/17/03,Russia,SARS,1,0,0,Not Recorded
6/17/03,Singapore,SARS,206,31,169,Not Recorded
6/17/03,South Africa,SARS,1,1,0,Not Recorded
6/17/03,Spain,SARS,1,0,1,Not Recorded
6/17/03,Sweden,SARS,3,0,3,Not Recorded
6/17/03,Switzerland,SARS,1,0,1,Not Recorded
6/17/03,Thailand,SARS,9,2,6,Not Recorded
6/17/03,UK,SARS,4,0,4,Not Recorded
6/17/03,US,SARS,73,0,36,Not Recorded
6/17/03,Vietnam,SARS,63,5,58,Not Recorded
6/18/03,Brazil,SARS,3,0,2,Not Recorded
6/18/03,Canada,SARS,246,33,176,Not Recorded
6/18/03,China,SARS,5326,347,4762,Not Recorded
6/18/03,Hong Kong,SARS,1755,295,1393,Not Recorded
6/18/03,Macau,SARS,1,0,1,Not Recorded
6/18/03,Taiwan,SARS,697,83,469,Not Recorded
6/18/03,Colombia,SARS,1,0,1,Not Recorded
6/18/03,Finland,SARS,1,0,1,Not Recorded
6/18/03,France,SARS,7,0,6,Not Recorded
6/18/03,Germany,SARS,10,0,9,Not Recorded
6/18/03,India,SARS,3,0,3,Not Recorded
6/18/03,Indonesia,SARS,2,0,2,Not Recorded
6/18/03,Italy,SARS,9,0,9,Not Recorded
6/18/03,Kuwait,SARS,1,0,1,Not Recorded
6/18/03,Malaysia,SARS,5,2,3,Not Recorded
6/18/03,Mongolia,SARS,9,0,9,Not Recorded
6/18/03,New Zealand,SARS,1,0,1,Not Recorded
6/18/03,Philippines,SARS,14,2,12,Not Recorded
6/18/03,Ireland,SARS,1,0,1,Not Recorded
6/18/03,South Korea,SARS,3,0,3,Not Recorded
6/18/03,Romania,SARS,1,0,1,Not Recorded
6/18/03,Russia,SARS,1,0,0,Not Recorded
6/18/03,Singapore,SARS,206,31,169,Not Recorded
6/18/03,South Africa,SARS,1,1,0,Not Recorded
6/18/03,Spain,SARS,1,0,1,Not Recorded
6/18/03,Sweden,SARS,3,0,3,Not Recorded
6/18/03,Switzerland,SARS,1,0,1,Not Recorded
6/18/03,Thailand,SARS,9,2,6,Not Recorded
6/18/03,UK,SARS,4,0,4,Not Recorded
6/18/03,US,SARS,75,0,36,Not Recorded
6/18/03,Vietnam,SARS,63,5,58,Not Recorded
6/19/03,Brazil,SARS,3,0,2,Not Recorded
6/19/03,Canada,SARS,245,34,175,Not Recorded
6/19/03,China,SARS,5326,347,4786,Not Recorded
6/19/03,Hong Kong,SARS,1755,296,1396,Not Recorded
6/19/03,Macau,SARS,1,0,1,Not Recorded
6/19/03,Taiwan,SARS,695,84,472,Not Recorded
6/19/03,Colombia,SARS,1,0,1,Not Recorded
6/19/03,Finland,SARS,1,0,1,Not Recorded
6/19/03,France,SARS,7,0,6,Not Recorded
6/19/03,Germany,SARS,10,0,9,Not Recorded
6/19/03,India,SARS,3,0,3,Not Recorded
6/19/03,Indonesia,SARS,2,0,2,Not Recorded
6/19/03,Italy,SARS,9,0,9,Not Recorded
6/19/03,Kuwait,SARS,1,0,1,Not Recorded
6/19/03,Malaysia,SARS,5,2,3,Not Recorded
6/19/03,Mongolia,SARS,9,0,9,Not Recorded
6/19/03,New Zealand,SARS,1,0,1,Not Recorded
6/19/03,Philippines,SARS,14,2,12,Not Recorded
6/19/03,Ireland,SARS,1,0,1,Not Recorded
6/19/03,South Korea,SARS,3,0,3,Not Recorded
6/19/03,Romania,SARS,1,0,1,Not Recorded
6/19/03,Russia,SARS,1,0,0,Not Recorded
6/19/03,Singapore,SARS,206,31,170,Not Recorded
6/19/03,South Africa,SARS,1,1,0,Not Recorded
6/19/03,Spain,SARS,1,0,1,Not Recorded
6/19/03,Sweden,SARS,3,0,3,Not Recorded
6/19/03,Switzerland,SARS,1,0,1,Not Recorded
6/19/03,Thailand,SARS,9,2,6,Not Recorded
6/19/03,UK,SARS,4,0,4,Not Recorded
6/19/03,US,SARS,75,0,36,Not Recorded
6/19/03,Vietnam,SARS,63,5,58,Not Recorded
6/20/03,Brazil,SARS,3,0,2,Not Recorded
6/20/03,Canada,SARS,245,34,180,Not Recorded
6/20/03,China,SARS,5326,347,4806,Not Recorded
6/20/03,Hong Kong,SARS,1755,296,1403,Not Recorded
6/20/03,Macau,SARS,1,0,1,Not Recorded
6/20/03,Taiwan,SARS,695,84,480,Not Recorded
6/20/03,Colombia,SARS,1,0,1,Not Recorded
6/20/03,Finland,SARS,1,0,1,Not Recorded
6/20/03,France,SARS,7,0,6,Not Recorded
6/20/03,Germany,SARS,10,0,9,Not Recorded
6/20/03,India,SARS,3,0,3,Not Recorded
6/20/03,Indonesia,SARS,2,0,2,Not Recorded
6/20/03,Italy,SARS,9,0,9,Not Recorded
6/20/03,Kuwait,SARS,1,0,1,Not Recorded
6/20/03,Malaysia,SARS,5,2,3,Not Recorded
6/20/03,Mongolia,SARS,9,0,9,Not Recorded
6/20/03,New Zealand,SARS,1,0,1,Not Recorded
6/20/03,Philippines,SARS,14,2,12,Not Recorded
6/20/03,Ireland,SARS,1,0,1,Not Recorded
6/20/03,South Korea,SARS,3,0,3,Not Recorded
6/20/03,Romania,SARS,1,0,1,Not Recorded
6/20/03,Russia,SARS,1,0,0,Not Recorded
6/20/03,Singapore,SARS,206,31,170,Not Recorded
6/20/03,South Africa,SARS,1,1,0,Not Recorded
6/20/03,Spain,SARS,1,0,1,Not Recorded
6/20/03,Sweden,SARS,3,0,3,Not Recorded
6/20/03,Switzerland,SARS,1,0,1,Not Recorded
6/20/03,Thailand,SARS,9,2,6,Not Recorded
6/20/03,UK,SARS,4,0,4,Not Recorded
6/20/03,US,SARS,74,0,36,Not Recorded
6/20/03,Vietnam,SARS,63,5,58,Not Recorded
6/23/03,Brazil,SARS,3,0,2,Not Recorded
6/23/03,Canada,SARS,246,35,182,Not Recorded
6/23/03,China,SARS,5326,347,4895,Not Recorded
6/23/03,Hong Kong,SARS,1755,296,1411,Not Recorded
6/23/03,Macau,SARS,1,0,1,Not Recorded
6/23/03,Taiwan,SARS,692,84,486,Not Recorded
6/23/03,Colombia,SARS,1,0,1,Not Recorded
6/23/03,Finland,SARS,1,0,1,Not Recorded
6/23/03,France,SARS,7,0,6,Not Recorded
6/23/03,Germany,SARS,10,0,9,Not Recorded
6/23/03,India,SARS,3,0,3,Not Recorded
6/23/03,Indonesia,SARS,2,0,2,Not Recorded
6/23/03,Italy,SARS,9,0,9,Not Recorded
6/23/03,Kuwait,SARS,1,0,1,Not Recorded
6/23/03,Malaysia,SARS,5,2,3,Not Recorded
6/23/03,Mongolia,SARS,9,0,9,Not Recorded
6/23/03,New Zealand,SARS,1,0,1,Not Recorded
6/23/03,Philippines,SARS,14,2,12,Not Recorded
6/23/03,Ireland,SARS,1,0,1,Not Recorded
6/23/03,South Korea,SARS,3,0,3,Not Recorded
6/23/03,Romania,SARS,1,0,1,Not Recorded
6/23/03,Russia,SARS,1,0,0,Not Recorded
6/23/03,Singapore,SARS,206,31,170,Not Recorded
6/23/03,South Africa,SARS,1,1,0,Not Recorded
6/23/03,Spain,SARS,1,0,1,Not Recorded
6/23/03,Sweden,SARS,3,0,3,Not Recorded
6/23/03,Switzerland,SARS,1,0,1,Not Recorded
6/23/03,Thailand,SARS,9,2,7,Not Recorded
6/23/03,UK,SARS,4,0,4,Not Recorded
6/23/03,US,SARS,74,0,36,Not Recorded
6/23/03,Vietnam,SARS,63,5,58,Not Recorded
6/24/03,Brazil,SARS,3,0,2,Not Recorded
6/24/03,Canada,SARS,249,37,188,Not Recorded
6/24/03,China,SARS,5326,347,4901,Not Recorded
6/24/03,Hong Kong,SARS,1755,296,1417,Not Recorded
6/24/03,Macau,SARS,1,0,1,Not Recorded
6/24/03,Taiwan,SARS,687,84,492,Not Recorded
6/24/03,Colombia,SARS,1,0,1,Not Recorded
6/24/03,Finland,SARS,1,0,1,Not Recorded
6/24/03,France,SARS,7,0,6,Not Recorded
6/24/03,Germany,SARS,10,0,9,Not Recorded
6/24/03,India,SARS,3,0,3,Not Recorded
6/24/03,Indonesia,SARS,2,0,2,Not Recorded
6/24/03,Italy,SARS,9,0,9,Not Recorded
6/24/03,Kuwait,SARS,1,0,1,Not Recorded
6/24/03,Malaysia,SARS,5,2,3,Not Recorded
6/24/03,Mongolia,SARS,9,0,9,Not Recorded
6/24/03,New Zealand,SARS,1,0,1,Not Recorded
6/24/03,Philippines,SARS,14,2,12,Not Recorded
6/24/03,Ireland,SARS,1,0,1,Not Recorded
6/24/03,South Korea,SARS,3,0,3,Not Recorded
6/24/03,Romania,SARS,1,0,1,Not Recorded
6/24/03,Russia,SARS,1,0,0,Not Recorded
6/24/03,Singapore,SARS,206,31,170,Not Recorded
6/24/03,South Africa,SARS,1,1,0,Not Recorded
6/24/03,Spain,SARS,1,0,1,Not Recorded
6/24/03,Sweden,SARS,3,0,3,Not Recorded
6/24/03,Switzerland,SARS,1,0,1,Not Recorded
6/24/03,Thailand,SARS,9,2,7,Not Recorded
6/24/03,UK,SARS,4,0,4,Not Recorded
6/24/03,US,SARS,75,0,36,Not Recorded
6/24/03,Vietnam,SARS,63,5,58,Not Recorded
6/25/03,Brazil,SARS,3,0,2,Not Recorded
6/25/03,Canada,SARS,250,37,188,Not Recorded
6/25/03,China,SARS,5327,348,4916,Not Recorded
6/25/03,Hong Kong,SARS,1755,296,1419,Not Recorded
6/25/03,Macau,SARS,1,0,1,Not Recorded
6/25/03,Taiwan,SARS,686,84,492,Not Recorded
6/25/03,Colombia,SARS,1,0,1,Not Recorded
6/25/03,Finland,SARS,1,0,1,Not Recorded
6/25/03,France,SARS,7,0,6,Not Recorded
6/25/03,Germany,SARS,10,0,9,Not Recorded
6/25/03,India,SARS,3,0,3,Not Recorded
6/25/03,Indonesia,SARS,2,0,2,Not Recorded
6/25/03,Italy,SARS,9,0,9,Not Recorded
6/25/03,Japan,SARS,1,0,0,Not Recorded
6/25/03,Kuwait,SARS,1,0,1,Not Recorded
6/25/03,Malaysia,SARS,5,2,3,Not Recorded
6/25/03,Mongolia,SARS,9,0,9,Not Recorded
6/25/03,New Zealand,SARS,1,0,1,Not Recorded
6/25/03,Philippines,SARS,14,2,12,Not Recorded
6/25/03,Ireland,SARS,1,0,1,Not Recorded
6/25/03,South Korea,SARS,3,0,3,Not Recorded
6/25/03,Romania,SARS,1,0,1,Not Recorded
6/25/03,Russia,SARS,1,0,0,Not Recorded
6/25/03,Singapore,SARS,206,31,170,Not Recorded
6/25/03,South Africa,SARS,1,1,0,Not Recorded
6/25/03,Spain,SARS,1,0,1,Not Recorded
6/25/03,Sweden,SARS,3,0,3,Not Recorded
6/25/03,Switzerland,SARS,1,0,1,Not Recorded
6/25/03,Thailand,SARS,9,2,7,Not Recorded
6/25/03,UK,SARS,4,0,4,Not Recorded
6/25/03,US,SARS,75,0,36,Not Recorded
6/25/03,Vietnam,SARS,63,5,58,Not Recorded
6/26/03,Brazil,SARS,3,0,2,Not Recorded
6/26/03,Canada,SARS,251,37,190,Not Recorded
6/26/03,China,SARS,5327,348,4921,Not Recorded
6/26/03,Hong Kong,SARS,1755,296,1419,Not Recorded
6/26/03,Macau,SARS,1,0,1,Not Recorded
6/26/03,Taiwan,SARS,682,84,491,Not Recorded
6/26/03,Colombia,SARS,1,0,1,Not Recorded
6/26/03,Finland,SARS,1,0,1,Not Recorded
6/26/03,France,SARS,7,0,6,Not Recorded
6/26/03,Germany,SARS,10,0,9,Not Recorded
6/26/03,India,SARS,3,0,3,Not Recorded
6/26/03,Indonesia,SARS,2,0,2,Not Recorded
6/26/03,Italy,SARS,9,0,9,Not Recorded
6/26/03,Japan,SARS,1,0,0,Not Recorded
6/26/03,Kuwait,SARS,1,0,1,Not Recorded
6/26/03,Malaysia,SARS,5,2,3,Not Recorded
6/26/03,Mongolia,SARS,9,0,9,Not Recorded
6/26/03,New Zealand,SARS,1,0,1,Not Recorded
6/26/03,Philippines,SARS,14,2,12,Not Recorded
6/26/03,Ireland,SARS,1,0,1,Not Recorded
6/26/03,South Korea,SARS,3,0,3,Not Recorded
6/26/03,Romania,SARS,1,0,1,Not Recorded
6/26/03,Russia,SARS,1,0,0,Not Recorded
6/26/03,Singapore,SARS,206,32,170,Not Recorded
6/26/03,South Africa,SARS,1,1,0,Not Recorded
6/26/03,Spain,SARS,1,0,1,Not Recorded
6/26/03,Sweden,SARS,3,0,3,Not Recorded
6/26/03,Switzerland,SARS,1,0,1,Not Recorded
6/26/03,Thailand,SARS,9,2,7,Not Recorded
6/26/03,UK,SARS,4,0,4,Not Recorded
6/26/03,US,SARS,74,0,36,Not Recorded
6/26/03,Vietnam,SARS,63,5,58,Not Recorded
6/27/03,Brazil,SARS,3,0,2,Not Recorded
6/27/03,Canada,SARS,251,37,191,Not Recorded
6/27/03,China,SARS,5327,348,4921,Not Recorded
6/27/03,Hong Kong,SARS,1755,297,1422,Not Recorded
6/27/03,Macau,SARS,1,0,1,Not Recorded
6/27/03,Taiwan,SARS,681,84,492,Not Recorded
6/27/03,Colombia,SARS,1,0,1,Not Recorded
6/27/03,Finland,SARS,1,0,1,Not Recorded
6/27/03,France,SARS,7,0,6,Not Recorded
6/27/03,Germany,SARS,10,0,9,Not Recorded
6/27/03,India,SARS,3,0,3,Not Recorded
6/27/03,Indonesia,SARS,2,0,2,Not Recorded
6/27/03,Italy,SARS,5,0,5,Not Recorded
6/27/03,Kuwait,SARS,1,0,1,Not Recorded
6/27/03,Malaysia,SARS,5,2,3,Not Recorded
6/27/03,Mongolia,SARS,9,0,9,Not Recorded
6/27/03,New Zealand,SARS,1,0,1,Not Recorded
6/27/03,Philippines,SARS,14,2,12,Not Recorded
6/27/03,Ireland,SARS,1,0,1,Not Recorded
6/27/03,South Korea,SARS,3,0,3,Not Recorded
6/27/03,Romania,SARS,1,0,1,Not Recorded
6/27/03,Russia,SARS,1,0,0,Not Recorded
6/27/03,Singapore,SARS,206,32,171,Not Recorded
6/27/03,South Africa,SARS,1,1,0,Not Recorded
6/27/03,Spain,SARS,1,0,1,Not Recorded
6/27/03,Sweden,SARS,3,0,3,Not Recorded
6/27/03,Switzerland,SARS,1,0,1,Not Recorded
6/27/03,Thailand,SARS,9,2,7,Not Recorded
6/27/03,UK,SARS,4,0,4,Not Recorded
6/27/03,US,SARS,74,0,64,Not Recorded
6/27/03,Vietnam,SARS,63,5,58,Not Recorded
6/30/03,Australia,SARS,5,0,5,Not Recorded
6/30/03,Brazil,SARS,3,0,2,Not Recorded
6/30/03,Canada,SARS,252,37,192,Not Recorded
6/30/03,China,SARS,5327,348,4927,Not Recorded
6/30/03,Hong Kong,SARS,1755,298,1429,Not Recorded
6/30/03,Macau,SARS,1,0,1,Not Recorded
6/30/03,Taiwan,SARS,678,84,495,Not Recorded
6/30/03,Colombia,SARS,1,0,1,Not Recorded
6/30/03,Finland,SARS,1,0,1,Not Recorded
6/30/03,France,SARS,7,0,6,Not Recorded
6/30/03,Germany,SARS,10,0,9,Not Recorded
6/30/03,India,SARS,3,0,3,Not Recorded
6/30/03,Indonesia,SARS,2,0,2,Not Recorded
6/30/03,Italy,SARS,5,0,5,Not Recorded
6/30/03,Kuwait,SARS,1,0,1,Not Recorded
6/30/03,Malaysia,SARS,5,2,3,Not Recorded
6/30/03,Mongolia,SARS,9,0,9,Not Recorded
6/30/03,New Zealand,SARS,1,0,1,Not Recorded
6/30/03,Philippines,SARS,14,2,12,Not Recorded
6/30/03,Ireland,SARS,1,0,1,Not Recorded
6/30/03,South Korea,SARS,3,0,3,Not Recorded
6/30/03,Romania,SARS,1,0,1,Not Recorded
6/30/03,Russia,SARS,1,0,0,Not Recorded
6/30/03,Singapore,SARS,206,32,171,Not Recorded
6/30/03,South Africa,SARS,1,1,0,Not Recorded
6/30/03,Spain,SARS,1,0,1,Not Recorded
6/30/03,Sweden,SARS,3,0,3,Not Recorded
6/30/03,Switzerland,SARS,1,0,1,Not Recorded
6/30/03,Thailand,SARS,9,2,7,Not Recorded
6/30/03,UK,SARS,4,0,4,Not Recorded
6/30/03,US,SARS,73,0,63,Not Recorded
6/30/03,Vietnam,SARS,63,5,58,Not Recorded
7/1/03,Brazil,SARS,1,0,1,Not Recorded
7/1/03,Canada,SARS,252,38,192,Not Recorded
7/1/03,China,SARS,5327,348,4930,Not Recorded
7/1/03,Hong Kong,SARS,1755,298,1429,Not Recorded
7/1/03,Macau,SARS,1,0,1,Not Recorded
7/1/03,Taiwan,SARS,678,84,498,Not Recorded
7/1/03,Colombia,SARS,1,0,1,Not Recorded
7/1/03,Finland,SARS,1,0,1,Not Recorded
7/1/03,France,SARS,7,0,6,Not Recorded
7/1/03,Germany,SARS,10,0,9,Not Recorded
7/1/03,India,SARS,3,0,3,Not Recorded
7/1/03,Indonesia,SARS,2,0,2,Not Recorded
7/1/03,Italy,SARS,5,0,5,Not Recorded
